market_constraint,match_source,candidate_constraint,accepted_match,confidence,final_score,model_probability,rule_score,rule_score_v1,rule_score_v2,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,best_score,second_best_score,score_margin,ambiguity_flag,low_score_flag,close_margin_flag
74 KEWAN B1Z1 DIS             138 KV,pano,74 KEWAN B1Z5 DIS              138 KV,True,medium,0.829167,,0.829167,0.808333,0.829167,0.666667,1.0,1.0,1.0,0.833333,0.75,0.0,,0.829167,0.631563,0.197604,False,False,False
74 KEWAN B1Z1 DIS             138 KV,dayzer,74 KEWAN_138 KV_L9430:ACTUAL,False,low,0.388889,,0.388889,0.316667,0.388889,0.333333,0.0,1.0,1.0,0.222222,0.0,0.0,,0.388889,0.375714,0.013174999999999992,True,True,True
SUB85_SUB18_161_FLO_OAKGROVE_LOUISA_345,pano,SB 71  6 161KV - SB 88  6 161KV (SB 71  6 161 KV 62230622),False,low,0.345055,,0.345055,0.278571,0.345055,0.0,1.0,0.0,0.0,0.615385,0.285714,0.0,,0.345055,0.342857,0.0021979999999999777,True,True,True
SUB85_SUB18_161_FLO_OAKGROVE_LOUISA_345,dayzer,SB 71 6_161 KV_62230622:L345.Oakgrove-Louisa (MEC),False,low,0.326667,,0.326667,0.233333,0.326667,0.4,0.0,0.0,0.0,0.666667,0.333333,0.0,,0.326667,0.326667,0.0,True,True,True
POWERTON-TOWERLINE 138 KV L/O FARGO-SANDBURG 345 KV,pano,81 TOULO 138KV - 3 POWERT 138KV (81 TOULO 138 KV 0321X),False,low,0.480519,,0.480519,0.418182,0.480519,0.0,1.0,1.0,1.0,0.428571,0.181818,0.0,,0.480519,0.479762,0.0007569999999999522,True,True,True
POWERTON-TOWERLINE 138 KV L/O FARGO-SANDBURG 345 KV,dayzer,81 TOULO_138 KV_0321X:Sandburg-Fargo 345 kV,False,low,0.475253,,0.475253,0.372222,0.475253,0.444444,0.0,1.0,1.0,0.363636,0.0,0.0,,0.475253,0.314336,0.16091699999999998,True,True,False
12 DRESDEN 45TR81 CT H 345 KV,pano,12 DRESDEN  45TR81 CT       H  345 KV,True,medium,0.758929,,0.758929,0.796429,0.758929,1.0,0.285714,1.0,1.0,0.714286,0.75,0.0,,0.758929,0.650802,0.10812699999999997,False,False,False
12 DRESDEN 45TR81 CT H 345 KV,dayzer,93 LORET_345 KV_11212:L345.12 Dresden-900 Elwood.1222,False,low,0.348864,,0.348864,0.275,0.348864,0.25,0.0,1.0,1.0,0.363636,0.0,0.0,,0.348864,0.348864,0.0,True,True,True
KINGSTON69 KV   KST-WOR,pano,WOVERDPL 69KV - KINGSTON 69KV (KINGSTON 69 KV KST-WOR),False,low,0.422273,,0.422273,0.454545,0.422273,0.5,0.0,1.0,1.0,0.4,0.545455,0.0,,0.422273,0.336111,0.08616200000000002,True,True,False
KINGSTON69 KV   KST-WOR,dayzer,KINGSTON_69 KV_KST-WOR:ACTUAL,True,low,0.596429,,0.596429,0.492857,0.596429,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.385714,0.21071499999999999,True,True,False
SHADELAND-LAFAYETTE SOUTH 13808 L/O WESTWOOD-NW TAP 13806,pano,Northwest Tap - Purdue 138 kV l/o Westwood - W Lafayette 138 kV,True,low,0.590476,,0.590476,0.535714,0.590476,0.571429,1.0,0.0,0.0,0.666667,0.0,0.0,,0.590476,0.555388,0.03508800000000001,True,True,True
SHADELAND-LAFAYETTE SOUTH 13808 L/O WESTWOOD-NW TAP 13806,dayzer,08LAFYTE_138 KV_08L-LAF2:Westwood-08NW_Tap-WLafyett 138,False,low,0.235714,,0.235714,0.142857,0.235714,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,,0.235714,0.235714,0.0,True,True,True
WHITESTN 115 KV WHITESTN-HARMONYV 65A,pano,WHITESTN-HARMONYV 65A       B  115 KV,True,high,0.915201,,0.915201,0.895238,0.915201,0.857143,1.0,1.0,1.0,0.923077,0.666667,0.0,,0.915201,0.807509,0.10769200000000001,False,False,False
WHITESTN 115 KV WHITESTN-HARMONYV 65A,dayzer,HARMONYV_230 KV_TX2:L230.Fredericksburg-Birchwood.2083,False,low,0.211111,,0.211111,0.111111,0.211111,0.222222,0.0,0.0,0.0,0.666667,0.0,0.0,,0.211111,0.166667,0.044443999999999984,True,True,True
JUNIATA 2 XFORMER H 500 KV,pano,JUNIATA  1        XFORMER   H  500 KV,True,medium,0.79619,,0.79619,0.835714,0.79619,1.0,0.4,1.0,1.0,0.666667,0.857143,0.0,,0.79619,0.680357,0.11583299999999996,False,False,False
JUNIATA 2 XFORMER H 500 KV,dayzer,JUNIATA_500 KV_2:500/230.Juniata.T1,False,low,0.476667,,0.476667,0.35,0.476667,0.4,0.0,1.0,1.0,0.666667,0.0,0.0,,0.476667,0.443333,0.03333400000000003,True,True,True
GARRETAP-GARRETT B 115 KV,pano,GARRETAP 115KV - GARRETT 115KV (GARRETAP 115 KV GAR-GAR),True,low,0.554773,,0.554773,0.605,0.554773,0.75,0.0,1.0,1.0,0.545455,0.8,0.0,,0.554773,0.553864,0.0009089999999999376,True,True,True
GARRETAP-GARRETT B 115 KV,dayzer,GARRETAP_115 KV_GAR-GAR:ACTUAL,True,low,0.596429,,0.596429,0.485714,0.596429,0.571429,0.0,1.0,1.0,0.75,0.5,0.0,,0.596429,0.541667,0.05476199999999998,True,True,False
MEHOOPAN115 KV  MEH-NME1,pano,MEHOOPAN 115KV - NMESHOPP 115KV (MEHOOPAN 115 KV MEH-NME1),True,medium,0.730714,,0.730714,0.69,0.730714,0.5,1.0,1.0,1.0,0.714286,0.4,0.0,,0.730714,0.503929,0.22678500000000001,True,True,False
MEHOOPAN115 KV  MEH-NME1,dayzer,MEHOOPAN_115 KV_MEH-NME1:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
GRACETON230 KV  GRA-MANO,pano,GRACETON230 KV  GRA-SAF,True,medium,0.765604,,0.765604,0.737619,0.765604,0.666667,0.857143,1.0,1.0,0.769231,0.4,0.0,,0.765604,0.737987,0.027617000000000003,True,False,True
GRACETON230 KV  GRA-MANO,dayzer,GRACETON_230 KV_GRA-MANO:500/230.Conastone.500-2,True,low,0.581429,,0.581429,0.464286,0.581429,0.571429,0.0,1.0,1.0,0.6,0.285714,0.0,,0.581429,0.581429,0.0,True,True,True
NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,pano,NOTTINGHM 1-3 SER DEV       A  230 KV,True,high,0.8675,,0.8675,0.855,0.8675,0.75,1.0,1.0,1.0,0.8,0.8,0.0,,0.8675,0.8675,0.0,True,False,True
NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,dayzer,NOTTINGHM 2-3 SER DEV A 230 KV:TEMP.DBL.500/230.CONASTONE.500-4 + Peach Bot - Conaston,False,low,0.481905,,0.481905,0.441209,0.481905,0.428571,0.0,1.0,1.0,0.533333,0.769231,0.0,,0.481905,0.385714,0.09619099999999997,True,True,False
CONASTON-PEACHBOT 5012 A 500 KV,pano,PEACHBOT 500KV - CONASTON 500KV (CONASTON 500 KV CNS-PEA),True,low,0.582436,,0.582436,0.633333,0.582436,0.8,0.0,1.0,1.0,0.615385,0.833333,0.0,,0.582436,0.581795,0.0006410000000000027,True,True,True
CONASTON-PEACHBOT 5012 A 500 KV,dayzer,CONASTON_500 KV_CNS-PEA:ACTUAL,True,low,0.663333,,0.663333,0.527778,0.663333,0.666667,0.0,1.0,1.0,0.8,0.444444,0.0,,0.663333,0.643333,0.019999999999999907,True,True,True
CEDARGRO 230 KV CEDARGRO-CLIF B-2228-3 PS,pano,CEDARGRO 230KV - CLIF PS 230KV (CEDARGRO 230 KV CED-CLIB),True,high,0.907955,,0.907955,0.891667,0.907955,0.833333,1.0,1.0,1.0,0.909091,0.75,0.0,,0.907955,0.786012,0.12194299999999991,False,False,False
CEDARGRO 230 KV CEDARGRO-CLIF B-2228-3 PS,dayzer,CEDARGRO_230 KV_CED-CLIB:ACTUAL,True,low,0.58,,0.58,0.466667,0.58,0.6,0.0,1.0,1.0,0.4,0.166667,0.0,,0.58,0.512782,0.067218,True,True,False
BRIGHTON 6AB           CB      500 KV,pano,BRIGHTON 500KV - BRIGHTON 230KV (BRIGHTON 500 KV NO.3TR),True,low,0.615833,,0.615833,0.591667,0.615833,0.25,1.0,1.0,1.0,0.4,0.666667,0.0,,0.615833,0.507738,0.10809499999999994,True,True,False
BRIGHTON 6AB           CB      500 KV,dayzer,DOUBS_500 KV_500-2:L500.Brighton-Doubs,False,low,0.395238,,0.395238,0.316667,0.395238,0.333333,0.0,1.0,1.0,0.285714,0.0,0.0,,0.395238,0.395238,0.0,True,True,True
TURKEY HILL-HILGARD 138 KV L/O PRAIRIE STATE-MT VERNON 345 KV,pano,Turkey Hill-Mascouta 138 kV l/o Prairie State-Mt Vernon 345 kV,True,high,0.888194,,0.888194,0.8375,0.888194,0.875,1.0,1.0,1.0,0.888889,0.0,0.0,,0.888194,0.809752,0.07844200000000001,False,False,False
TURKEY HILL-HILGARD 138 KV L/O PRAIRIE STATE-MT VERNON 345 KV,dayzer,PRES_138 KV_PRE-TIBB:Prairie State-W Mt. Vernon 345,True,low,0.533824,,0.533824,0.4,0.533824,0.5,0.0,1.0,1.0,0.588235,0.0,0.0,,0.533824,0.533824,0.0,True,True,True
SANDBURG XFMR 3 161/138 KV L/O OAK GROVE - SANDBURG 345 KV,pano,Burr Oak 345/138 kV xfmr l/o Burr Oak-Leesburg 345 kV,True,low,0.551169,,0.551169,0.557792,0.551169,0.6,0.285714,1.0,1.0,0.545455,0.363636,0.0,,0.551169,0.47711,0.07405900000000004,True,True,False
SANDBURG XFMR 3 161/138 KV L/O OAK GROVE - SANDBURG 345 KV,dayzer,SANDBRG_161 KV_TR3:Oak Grove - Sandburg 345 kV,False,low,0.45,,0.45,0.3,0.45,0.6,0.0,0.0,0.0,0.6,0.0,0.0,,0.45,0.422727,0.02727299999999999,True,True,True
BIGPINET138 KV  BIG-KIS,pano,BIGPINET 138KV - KISKIVAL 138KV (BIGPINET 138 KV BIG-KIS),True,medium,0.742273,,0.742273,0.704545,0.742273,0.5,1.0,1.0,1.0,0.8,0.545455,0.0,,0.742273,0.742273,0.0,True,True,True
BIGPINET138 KV  BIG-KIS,dayzer,BIGPINET_138 KV_BIG-KIS:ACTUAL,True,low,0.552198,,0.552198,0.460714,0.552198,0.571429,0.0,1.0,1.0,0.307692,0.25,0.0,,0.552198,0.503571,0.048626999999999976,True,True,True
CONASTON-PEACHBOT 5012 A 500 KV,pano,PEACHBOT 500KV - CONASTON 500KV (CONASTON 500 KV CNS-PEA),True,high,0.892212,,0.892212,0.876923,0.892212,0.8,1.0,1.0,1.0,0.875,0.769231,0.0,,0.892212,0.785962,0.10624999999999996,False,False,False
CONASTON-PEACHBOT 5012 A 500 KV,dayzer,CONASTON_500 KV_CNS-PEA:500/230.Conastone.500-2,True,low,0.65,,0.65,0.505556,0.65,0.666667,0.0,1.0,1.0,0.666667,0.222222,0.0,,0.65,0.633333,0.016666999999999987,True,True,True
CHARLTSV 230 KV CHARLTSV-PROFITDP 2054B1,pano,CHARLTSV 230KV - PROFITDP 230KV (CHARLTSV 230 KV 2054B1),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.756548,0.10714199999999996,False,False,False
CHARLTSV 230 KV CHARLTSV-PROFITDP 2054B1,dayzer,CHARLTSV_230 KV_2054B1:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
MT.VERNON-W.SALEM 138 KV L/O XENIA-NEWTON 345 KV,pano,Mt.Vernon-W.Salem 138 kV l/o Xenia-Newton 345 kV,True,high,0.95,,0.95,0.9,0.95,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.95,0.866667,0.08333299999999999,False,False,False
MT.VERNON-W.SALEM 138 KV L/O XENIA-NEWTON 345 KV,dayzer,LAC N T3_138 KV_32291322:Prairie State-W Mt. Vernon 345,False,low,0.45,,0.45,0.35,0.45,0.4,0.0,1.0,1.0,0.4,0.0,0.0,,0.45,0.45,0.0,True,True,True
BAGLEY 230 KV BAGLEY -GRACETON BAG-GRA,pano,GRACETON 230KV - BAGLEY 230KV (BAGLEY 230 KV BAG-GRA),True,high,0.937821,,0.937821,0.927778,0.937821,0.888889,1.0,1.0,1.0,0.923077,0.833333,0.0,,0.937821,0.922078,0.015743000000000062,True,False,True
BAGLEY 230 KV BAGLEY -GRACETON BAG-GRA,dayzer,BAGLEY_230 KV_BAG-GRA:L230.Graceton-Bagley-RaphaelRoad.2313,True,medium,0.77,,0.77,0.575,0.77,0.8,0.0,1.0,1.0,1.0,0.25,0.0,,0.77,0.6975,0.07250000000000001,False,False,False
BAGLEY 230 KV BAGLEY -GRACETON BAG-GRA,pano,BAGLEY  -GRACETON BAG-GRA   B  230 KV,True,high,0.988462,,0.988462,0.976923,0.988462,1.0,1.0,1.0,1.0,1.0,0.769231,0.0,,0.988462,0.988462,0.0,True,False,True
BAGLEY 230 KV BAGLEY -GRACETON BAG-GRA,dayzer,BAGLEY_230 KV_BAG-GRA:L230.Graceton-Bagley-RaphaelRoad.2313,True,medium,0.731538,,0.731538,0.572222,0.731538,0.8,0.0,1.0,1.0,0.615385,0.222222,0.0,,0.731538,0.692045,0.039493,True,True,True
ASHBURN-GOOSECRE 227D       B  230 KV,pano,GOOSECRE 230KV - ASHBURN 230KV (ASHBURN 230 KV ASH-GOOS),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.691364,0.04662299999999997,True,True,True
ASHBURN-GOOSECRE 227D       B  230 KV,dayzer,ASHBURN_230 KV_TX1:ACTUAL,False,low,0.388889,,0.388889,0.316667,0.388889,0.333333,0.0,1.0,1.0,0.222222,0.0,0.0,,0.388889,0.385227,0.0036619999999999986,True,True,True
MARDELA-VIENNA 6708-1 A 69 KV,pano,VIENNA 69KV - MARDELA 69KV (MARDELA 69 KV MAR-VIE),True,high,0.937821,,0.937821,0.927778,0.937821,0.888889,1.0,1.0,1.0,0.923077,0.833333,0.0,,0.937821,0.857532,0.08028900000000005,False,False,False
MARDELA-VIENNA 6708-1 A 69 KV,dayzer,MARDELA_69 KV_MAR-VIE:L138.Loretto-Vienna.13780,True,medium,0.77,,0.77,0.575,0.77,0.8,0.0,1.0,1.0,1.0,0.25,0.0,,0.77,0.6975,0.07250000000000001,False,False,False
ELIMA   138 KV  ELI-HAV1,pano,HAVILAND 138KV - ELIMA 138KV (ELIMA 138 KV ELI-HAV1),True,high,0.860357,,0.860357,0.835,0.860357,0.75,1.0,1.0,1.0,0.857143,0.6,0.0,,0.860357,0.753214,0.10714299999999999,False,False,False
ELIMA   138 KV  ELI-HAV1,dayzer,ELIMA_138 KV_ELI-HAV1:ACTUAL,True,medium,0.767143,,0.767143,0.578571,0.767143,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.692045,0.075098,False,False,False
FREMNT-FREMONTC A 138 KV,pano,FREMNT 138KV - FREMONTC 138KV (FREMNT 138 KV FRE-FRE1),True,high,0.933422,,0.933422,0.917172,0.933422,0.888889,1.0,1.0,1.0,0.941176,0.727273,0.0,,0.933422,0.719697,0.21372499999999994,False,False,False
FREMNT-FREMONTC A 138 KV,dayzer,FREMNT_138 KV_FRE-FRE1:ACTUAL,True,low,0.6875,,0.6875,0.525,0.6875,0.75,0.0,1.0,1.0,0.5,0.0,0.0,,0.6875,0.644872,0.042628,True,True,True
CUSHAW 115 KV CUSHAW -BALCFALL 28A,pano,BALCFALL 115KV - CUSHAW 115KV (CUSHAW 115 KV 28A),True,low,0.602381,,0.602381,0.645238,0.602381,0.857143,0.0,1.0,1.0,0.666667,0.666667,0.0,,0.602381,0.552222,0.050159000000000065,True,True,False
CUSHAW 115 KV CUSHAW -BALCFALL 28A,dayzer,CUSHAW_115 KV_28A:ACTUAL,True,low,0.669048,,0.669048,0.516667,0.669048,0.666667,0.0,1.0,1.0,0.857143,0.333333,0.0,,0.669048,0.519444,0.14960399999999996,True,True,False
CUMB PL 230 KV CUMB PL-JUNIATA 2235,pano,JUNIATA 230KV - CUMB PL 230KV (CUMB PL 230 KV CUM-JUN),True,high,0.94615,,0.94615,0.934545,0.94615,0.909091,1.0,1.0,1.0,0.941176,0.8,0.0,,0.94615,0.840267,0.10588300000000006,False,False,False
CUMB PL 230 KV CUMB PL-JUNIATA 2235,dayzer,CUMB PL_230 KV_CUM-JUN:500/230.Juniata.T2,True,medium,0.812338,,0.812338,0.640909,0.812338,0.909091,0.0,1.0,1.0,0.714286,0.363636,0.0,,0.812338,0.812338,0.0,True,False,True
BUTLER  69 KV   BUT-SHE,pano,SHERMAN 69KV - BUTLER 69KV (BUTLER 69 KV BUT-SHE),True,high,0.875321,,0.875321,0.858333,0.875321,0.75,1.0,1.0,1.0,0.923077,0.833333,0.0,,0.875321,0.772024,0.10329699999999997,False,False,False
BUTLER  69 KV   BUT-SHE,dayzer,BUTLER_69 KV_BUT-SHE:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.692045,0.075098,False,False,False
NEWCARLI138 KV  NEW-PLE,pano,NEWCARLI138 KV  NEW-TRA1,True,low,0.500794,,0.500794,0.540476,0.500794,0.666667,0.0,1.0,1.0,0.444444,0.571429,0.0,,0.500794,0.5,0.0007939999999999614,True,True,True
NEWCARLI138 KV  NEW-PLE,dayzer,NEWCARLI_138 KV_NEW-PLE:ACTUAL,True,low,0.596429,,0.596429,0.492857,0.596429,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.519444,0.07698499999999997,True,True,False
LENOX 115 KV LENOX-NMESHOPP NML 1090,pano,LENOX-NMESHOPP NML 1090     B  115 KV,True,medium,0.769697,,0.769697,0.806061,0.769697,1.0,0.333333,1.0,1.0,0.666667,0.727273,0.0,,0.769697,0.735714,0.033982999999999985,True,False,True
LENOX 115 KV LENOX-NMESHOPP NML 1090,dayzer,LENOX_115 KV_LEN-NME:Lenox-NMeshopp 1090 & Lackawanna-OXBOW DBL,False,low,0.456154,,0.456154,0.35,0.456154,0.4,0.0,1.0,1.0,0.461538,0.0,0.0,,0.456154,0.388889,0.06726500000000002,True,True,False
CEDARSUB230 KV CED-WILF,pano,CEDARSUB230 KV  CED-ROSF,True,medium,0.776667,,0.776667,0.745556,0.776667,0.666667,0.888889,1.0,1.0,0.8,0.4,0.0,,0.776667,0.75254,0.02412700000000001,True,False,True
CEDARSUB230 KV CED-WILF,dayzer,CEDARSUB_230 KV_CED-WILF:ACTUAL,True,low,0.571429,,0.571429,0.457937,0.571429,0.571429,0.0,1.0,1.0,0.5,0.222222,0.0,,0.571429,0.542045,0.029383999999999966,True,True,True
GRABILL 138 KV GRABILL-ROBISONP,pano,ROBISONP 138KV - GRABILL 138KV (GRABILL 138 KV GRA-ROB1),True,medium,0.775604,,0.775604,0.745714,0.775604,0.571429,1.0,1.0,1.0,0.769231,0.6,0.0,,0.775604,0.653333,0.12227099999999991,False,False,False
GRABILL 138 KV GRABILL-ROBISONP,dayzer,GRABILL_138 KV_GRA-ROB1:ACTUAL,False,low,0.388889,,0.388889,0.316667,0.388889,0.333333,0.0,1.0,1.0,0.222222,0.0,0.0,,0.388889,0.385227,0.0036619999999999986,True,True,True
MOUN UGI 230 KV MOUN UGI 3 XFORMER,pano,MOUN UGI230 KV  2,True,low,0.5125,,0.5125,0.558333,0.5125,0.666667,0.0,1.0,1.0,0.5,0.75,0.0,,0.5125,0.5125,0.0,True,True,True
MOUN UGI 230 KV MOUN UGI 3 XFORMER,dayzer,MOUN UGI_230 KV_2:ACTUAL,True,low,0.596429,,0.596429,0.492857,0.596429,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.596429,0.0,True,True,True
CEDARSUB230 KV CED-WILF,pano,WILLIAM1 230KV - CEDARSUB 230KV (CEDARSUB 230 KV CED-WILF),True,medium,0.740714,,0.740714,0.71,0.740714,0.5,1.0,1.0,1.0,0.714286,0.6,0.0,,0.740714,0.705556,0.03515800000000002,True,True,True
CEDARSUB230 KV CED-WILF,dayzer,CEDARSUB_230 KV_CED-WILF:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.547403,0.014025999999999983,True,True,True
HOPECREE230 KV  HOP-SIL,pano,HOPECREE 230KV - SILVERUN 230KV (HOPECREE 230 KV HOP-SIL),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.575,0.162987,True,True,False
HOPECREE230 KV  HOP-SIL,dayzer,HOPECREE_230 KV_HOP-SIL:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.529545,0.03188399999999991,True,True,True
MERIDIAN345 KV  MER-TWI1,pano,TWINBRAN 345KV - MERIDIAN 345KV (MERIDIAN 345 KV MER-TWI1),True,medium,0.732937,,0.732937,0.694444,0.732937,0.5,1.0,1.0,1.0,0.714286,0.444444,0.0,,0.732937,0.626603,0.10633399999999993,True,True,False
MERIDIAN345 KV  MER-TWI1,dayzer,MERIDIAN_345 KV_MER-TWI1:L765.Dumont-Sorenson,True,low,0.522222,,0.522222,0.372222,0.522222,0.444444,0.0,1.0,1.0,0.833333,0.0,0.0,,0.522222,0.505556,0.01666599999999996,True,True,True
BIGPINET138 KV  BIG-KIS,pano,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),True,medium,0.740714,,0.740714,0.71,0.740714,0.5,1.0,1.0,1.0,0.714286,0.6,0.0,,0.740714,0.695476,0.045238,True,True,True
BIGPINET138 KV  BIG-KIS,dayzer,BIGPINET_138 KV_BIG-KIS:ACTUAL,True,low,0.561429,,0.561429,0.464286,0.561429,0.571429,0.0,1.0,1.0,0.4,0.285714,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
BUTL APS 138 KV BUTL APS-KARNSCIT KC-BT,pano,BUTL APS-KARNSCIT KC-BT     A  138 KV,True,low,0.567404,,0.567404,0.614615,0.567404,0.769231,0.0,1.0,1.0,0.625,0.8,0.0,,0.567404,0.55997,0.007434000000000052,True,True,True
BUTL APS 138 KV BUTL APS-KARNSCIT KC-BT,dayzer,BUTL APS_138 KV_BUT-KAR:ACTUAL,True,low,0.621429,,0.621429,0.507692,0.621429,0.615385,0.0,1.0,1.0,0.714286,0.5,0.0,,0.621429,0.574762,0.046667000000000014,True,True,True
LOGTOWN 138 KV  LOG-NDEL,pano,LOGTOWN 138KV - NDELPHOS 138KV (LOGTOWN 138 KV LOG-NDEL),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.818939,0.044750999999999985,True,False,True
LOGTOWN 138 KV  LOG-NDEL,dayzer,LOGTOWN_138 KV_LOG-NDEL:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.710227,0.05691599999999997,False,False,False
KRENDALE 138 KV KRENDALE-SHANORMA KND-BT,pano,SHANORMA 138KV - KRENDALE 138KV (KRENDALE 138 KV KRE-SHA),True,medium,0.822222,,0.822222,0.8,0.822222,0.666667,1.0,1.0,1.0,0.777778,0.666667,0.0,,0.822222,0.647778,0.17444400000000004,False,False,False
KRENDALE 138 KV KRENDALE-SHANORMA KND-BT,dayzer,KRENDALE_138 KV_KRE-SHA:ACTUAL,True,low,0.547403,,0.547403,0.439394,0.547403,0.545455,0.0,1.0,1.0,0.428571,0.166667,0.0,,0.547403,0.528333,0.01906999999999992,True,True,True
EWATERVT138 KV  EAS-WES,pano,WESTSTRE 138KV - EWATERVT 138KV (EWATERVT 138 KV EAS-WES),False,low,0.422273,,0.422273,0.454545,0.422273,0.5,0.0,1.0,1.0,0.4,0.545455,0.0,,0.422273,0.421667,0.0006059999999999954,True,True,True
EWATERVT138 KV  EAS-WES,dayzer,EWATERVT_138 KV_EAS-WES:ACTUAL,True,low,0.596429,,0.596429,0.492857,0.596429,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.478889,0.11753999999999998,True,True,False
LACKAWAN-OXBOW ETP 2004 A 230 KV,pano,OXBOW 230KV - LACKAWAN 230KV (LACKAWAN 230 KV LAC-OXB),True,low,0.543756,,0.543756,0.585065,0.543756,0.727273,0.0,1.0,1.0,0.615385,0.714286,0.0,,0.543756,0.542401,0.001354999999999995,True,True,True
LACKAWAN-OXBOW ETP 2004 A 230 KV,dayzer,LACKAWAN_230 KV_LAC-OXB:ACTUAL,True,low,0.612727,,0.612727,0.49,0.612727,0.6,0.0,1.0,1.0,0.727273,0.4,0.0,,0.612727,0.521154,0.09157300000000002,True,True,False
BAGLEY  230 KV  BAG-RAP5,pano,BAGLEY 230KV - RAPHAERD 230KV (BAGLEY 230 KV BAG-RAP5),True,high,0.860357,,0.860357,0.835,0.860357,0.75,1.0,1.0,1.0,0.857143,0.6,0.0,,0.860357,0.772877,0.08748,False,False,False
BAGLEY  230 KV  BAG-RAP5,dayzer,BAGLEY_230 KV_BAG-RAP5:500/230.WaughChapel.500-4,True,medium,0.767143,,0.767143,0.578571,0.767143,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.767143,0.0,True,False,True
REMNTNCT230 KV  299A,pano,MARSHRUN 230KV - REMNTNCT 230KV (REMNTNCT 230 KV 299A),True,low,0.647619,,0.647619,0.595238,0.647619,0.333333,1.0,1.0,1.0,0.666667,0.285714,0.0,,0.647619,0.541558,0.10606099999999996,True,True,False
REMNTNCT230 KV  299A,dayzer,REMNTNCT_230 KV_299A:L230.Remington-RemingtonCT.2077,False,low,0.415714,,0.415714,0.292857,0.415714,0.285714,0.0,1.0,1.0,0.8,0.0,0.0,,0.415714,0.395714,0.019999999999999962,True,True,True
JORDAN - WFRANKFORT E 138KV L/O JORDAN - MASSAC 345KV,pano,JORD 138KV - E W FKF3 138KV (E W FKF3 138 KV EWF-JORD),True,low,0.619712,,0.619712,0.553846,0.619712,0.307692,1.0,1.0,1.0,0.625,0.0,0.0,,0.619712,0.480769,0.13894300000000004,True,True,False
JORDAN - WFRANKFORT E 138KV L/O JORDAN - MASSAC 345KV,dayzer,E W FKF3_138 KV_EWF-JORD:Jordan- Massac 345kV,True,low,0.55,,0.55,0.416667,0.55,0.533333,0.0,1.0,1.0,0.533333,0.0,0.0,,0.55,0.35,0.20000000000000007,True,True,False
COLLEGEC 138 KV COLLEGEC-COLLINSV,pano,COLLEGEC 138KV - COLLINSV 138KV (COLLEGEC 138 KV COL-COL6),True,high,0.890114,,0.890114,0.872727,0.890114,0.8,1.0,1.0,1.0,0.875,0.727273,0.0,,0.890114,0.783864,0.10624999999999996,False,False,False
COLLEGEC 138 KV COLLEGEC-COLLINSV,dayzer,COLLEGEC_138 KV_COL-COL6:ACTUAL,True,low,0.633333,,0.633333,0.483333,0.633333,0.666667,0.0,1.0,1.0,0.5,0.0,0.0,,0.633333,0.59026,0.04307300000000003,True,True,True
